Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_1mb,11498,0,36,47.54763791607218,10.38297800005239,463.2412799996928,1048576.0,96.55506987907854,0.0,36,43,49,54,74,120,210,270,370,410,460
,Aggregated,11498,0,36,47.54763791607218,10.38297800005239,463.2412799996928,1048576.0,96.55506987907854,0.0,36,43,49,54,74,120,210,270,370,410,460
