Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_1mb,5794,0,35,41.2086676322166,12.335753000115801,340.4702729994824,1048576.0,48.68939842340202,0.0,35,40,43,46,61,88,140,170,290,340,340
,Aggregated,5794,0,35,41.2086676322166,12.335753000115801,340.4702729994824,1048576.0,48.68939842340202,0.0,35,40,43,46,61,88,140,170,290,340,340
