Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,hibrido_01_imagem_1mb,3231,0,350,432.37119073444404,17.290476000198396,3756.6898420000143,1048576.0,27.053989715368584,0.0,350,470,560,620,800,1100,1300,1600,2200,3800,3800
GET,hibrido_02_texto_400kb,3110,0,4600,4654.253094779406,771.2551829999938,8654.981438000505,487649.0,26.040825755121105,0.0,4600,5000,5300,5500,5900,6300,6800,7200,8400,8700,8700
GET,hibrido_03_imagem_300kb,3096,0,290,353.3752858200777,13.552718000028108,3330.395617999784,307200.0,25.92360017294371,0.0,290,370,430,480,640,840,1100,1400,3200,3300,3300
,Aggregated,9437,0,490,1797.7925534519381,13.552718000028108,8654.981438000505,620496.8364946487,79.0184156434334,0.0,490,1300,4100,4400,5100,5700,6200,6600,7800,8700,8700
