Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_300kb,5815,0,22,30.260889273603986,8.118337000269094,3151.4530860004015,307200.0,48.959151840008765,0.0,22,25,27,28,35,57,85,99,3100,3200,3200
,Aggregated,5815,0,22,30.260889273603986,8.118337000269094,3151.4530860004015,307200.0,48.959151840008765,0.0,22,25,27,28,35,57,85,99,3100,3200,3200
