Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_300kb,16775,0,22,32.33950357937353,7.6832320000903565,362.2326320000866,307200.0,140.88226006995768,0.0,22,27,32,37,60,92,140,170,320,360,360
,Aggregated,16775,0,22,32.33950357937353,7.6832320000903565,362.2326320000866,307200.0,140.88226006995768,0.0,22,27,32,37,60,92,140,170,320,360,360
