Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,texto_400kb,3652,0,1200,1217.6518306166442,295.3965529995912,4975.161674999981,487649.0,30.552963176715796,0.0,1200,1400,1500,1600,1800,2100,2500,2700,4400,5000,5000
,Aggregated,3652,0,1200,1217.6518306166442,295.3965529995912,4975.161674999981,487649.0,30.552963176715796,0.0,1200,1400,1500,1600,1800,2100,2500,2700,4400,5000,5000
