Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_1mb,16127,0,76,103.20984590940706,13.367469000058918,752.5497980000182,1048576.0,135.24422582041024,0.0,76,100,120,140,200,270,420,520,700,740,750
,Aggregated,16127,0,76,103.20984590940706,13.367469000058918,752.5497980000182,1048576.0,135.24422582041024,0.0,76,100,120,140,200,270,420,520,700,740,750
