Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,hibrido_01_imagem_1mb,3000,0,170,212.46125981934415,22.14848499988875,3378.2744829995863,1048576.0,25.167350601152766,0.0,170,220,260,290,380,500,630,730,3300,3400,3400
GET,hibrido_02_texto_400kb,2972,0,1600,1595.7333304010892,388.81833200048277,5233.414610000182,487649.0,24.93245532887534,0.0,1600,1800,1900,2000,2200,2400,2800,3200,4700,5200,5200
GET,hibrido_03_imagem_300kb,2970,0,120,156.04423088518058,12.149866999607184,3250.51597699985,307200.0,24.915677095141238,0.0,120,160,190,210,280,360,490,590,3200,3300,3300
,Aggregated,8942,0,230,653.4728923215233,12.149866999607184,5233.414610000182,615903.0225900246,75.01548302516935,0.0,230,600,1300,1500,1800,2100,2400,2600,4100,5200,5200
