Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_1mb,11312,0,42,73.27848298665346,11.46562800022366,1033.3953789995576,1048576.0,94.94438534190459,0.0,42,55,73,91,150,220,370,520,900,1000,1000
,Aggregated,11312,0,42,73.27848298665346,11.46562800022366,1033.3953789995576,1048576.0,94.94438534190459,0.0,42,55,73,91,150,220,370,520,900,1000,1000
