Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,texto_400kb,3785,52,6400,6677.471236249406,2.818306000335724,13183.236220000254,480949.46287978865,31.539993591529328,0.4333103478889102,6400,7000,7500,8000,9200,10000,11000,11000,13000,13000,13000
,Aggregated,3785,52,6400,6677.471236249406,2.818306000335724,13183.236220000254,480949.46287978865,31.539993591529328,0.4333103478889102,6400,7000,7500,8000,9200,10000,11000,11000,13000,13000,13000
