Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_300kb,11606,0,21,27.549956431323785,7.562828000118316,375.4697269996541,307200.0,97.63216255626594,0.0,21,24,26,29,44,72,110,140,320,370,380
,Aggregated,11606,0,21,27.549956431323785,7.562828000118316,375.4697269996541,307200.0,97.63216255626594,0.0,21,24,26,29,44,72,110,140,320,370,380
