Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,hibrido_01_imagem_1mb,3297,0,320,439.2751144877151,25.234261000150582,2386.289165000562,1048576.0,27.527513206054564,0.0,320,440,520,600,920,1300,1700,1800,2300,2400,2400
GET,hibrido_02_texto_400kb,3151,0,4500,4542.138817044744,1203.7420619999466,9017.14681500016,487649.0,26.308521113824064,0.0,4500,4900,5100,5300,5700,6000,6800,7200,8300,9000,9000
GET,hibrido_03_imagem_300kb,3139,0,260,345.5456363281206,18.02204200066626,1829.2342019994976,307200.0,26.208329982955803,0.0,260,340,410,460,660,1000,1300,1500,1700,1800,1800
,Aggregated,9587,0,470,1757.0916050284723,18.02204200066626,9017.14681500016,621470.5195577345,80.04436430283444,0.0,470,1500,4000,4300,4900,5400,6000,6400,8100,9000,9000
