Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,imagem_300kb,16740,0,22,31.836946930583157,7.958401999985654,420.26919699992504,307200.0,140.60817713342504,0.0,22,26,30,33,53,91,150,180,370,420,420
,Aggregated,16740,0,22,31.836946930583157,7.958401999985654,420.26919699992504,307200.0,140.60817713342504,0.0,22,26,30,33,53,91,150,180,370,420,420
